EXPENSE_YEAR,EXPENSE_MONTH,ORGANIZATION_CODE,EXPENSE_TYPE_CODE,EXPENSE_PLAN_TOTAL
2017,5,040,25,4000.00
2017,5,1700,25,2000.00
2017,5,1710,25,300.00
2017,5,1720,25,1000.00
2017,5,1730,25,1000.00
2017,5,1740,25,2000.00
2017,5,1750,25,1000.00
2017,5,1760,25,1000.00
2017,5,1800,25,1000.00
2017,5,1810,25,2000.00
2017,5,1820,25,1000.00
2017,5,4700,25,1000.00
2017,5,4710,25,300.00
2017,5,4720,25,500.00
2017,5,4730,25,1000.00
2017,5,4740,25,1000.00
2017,5,4750,25,1000.00
2017,5,4760,25,1000.00
2017,5,4800,25,1000.00
2017,5,4810,25,1000.00
2017,5,4820,25,1000.00
2017,5,5700,25,1000.00
2017,5,5710,25,300.00
2017,5,5720,25,1000.00
2017,5,5730,25,400.00
2017,5,5740,25,1000.00
2017,5,5750,25,1000.00
2017,5,5760,25,1000.00
2017,5,5800,25,1000.00
2017,5,5810,25,400.00
2017,5,5820,25,400.00
2017,5,6700,25,1000.00
2017,5,6720,25,1000.00
2017,5,6730,25,400.00
2017,5,6740,25,2000.00
2017,5,6750,25,1000.00
2017,5,6760,25,1000.00
2017,5,6800,25,1000.00
2017,5,6810,25,500.00
2017,5,6820,25,1000.00
2017,5,7700,25,400.00
2017,5,7710,25,300.00
2017,5,7720,25,1000.00
2017,5,7730,25,1000.00
2017,5,7740,25,1000.00
2017,5,7750,25,1000.00
2017,5,7760,25,1000.00
2017,5,7800,25,1000.00
2017,5,7810,25,500.00
2017,5,7820,25,400.00
2017,5,8700,25,1000.00
2017,5,8710,25,300.00
2017,5,8720,25,1000.00
2017,5,8730,25,1000.00
2017,5,8740,25,2000.00
2017,5,8750,25,1000.00
2017,5,8760,25,1000.00
2017,5,8800,25,1000.00
2017,5,8810,25,400.00
2017,5,8820,25,1000.00
2017,6,006,25,1000.00
2017,6,007,25,1000.00
2017,6,009,25,1000.00
2017,6,013,25,1000.00
2017,6,014,25,1000.00
2017,6,015,25,1000.00
2017,6,017,25,1000.00
2017,6,018,25,1000.00
2017,6,019,25,1000.00
2017,6,020,25,1000.00
2017,6,021,25,1000.00
2017,6,022,25,1000.00
2017,6,023,25,1000.00
2017,6,024,25,1000.00
2017,6,025,25,1000.00
2017,6,026,25,1000.00
2017,6,029,25,1000.00
2017,6,030,25,1000.00
2017,6,031,25,1000.00
2017,6,032,25,1000.00
2017,6,033,25,1000.00
2017,6,034,25,1000.00
2017,6,035,25,1000.00
2017,6,036,25,1000.00
2017,6,039,25,1000.00
2017,6,040,25,5000.00
2017,6,1700,25,2000.00
2017,6,1710,25,1000.00
2017,6,1720,25,1000.00
2017,6,1730,25,1000.00
2017,6,1740,25,4000.00
2017,6,1750,25,1000.00
2017,6,1760,25,1000.00
2017,6,1800,25,2000.00
2017,6,1810,25,3000.00
2017,6,1820,25,2000.00
2017,6,4700,25,1000.00
2017,6,4710,25,400.00
2017,6,4720,25,1000.00
2017,6,4730,25,1000.00
2017,6,4740,25,2000.00
2017,6,4750,25,1000.00
2017,6,4760,25,1000.00
2017,6,4800,25,1000.00
2017,6,4810,25,1000.00
2017,6,4820,25,1000.00
2017,6,5700,25,1000.00
2017,6,5710,25,1000.00
2017,6,5720,25,1000.00
2017,6,5730,25,500.00
2017,6,5740,25,2000.00
2017,6,5750,25,1000.00
2017,6,5760,25,1000.00
2017,6,5800,25,1000.00
2017,6,5810,25,500.00
2017,6,5820,25,1000.00
2017,6,6700,25,1000.00
2017,6,6720,25,1000.00
2017,6,6730,25,400.00
2017,6,6740,25,2000.00
2017,6,6750,25,1000.00
2017,6,6760,25,1000.00
2017,6,6800,25,1000.00
2017,6,6810,25,1000.00
2017,6,6820,25,1000.00
2017,6,7700,25,400.00
2017,6,7710,25,1000.00
2017,6,7720,25,1000.00
2017,6,7730,25,1000.00
2017,6,7740,25,2000.00
2017,6,7750,25,1000.00
2017,6,7760,25,1000.00
2017,6,7800,25,1000.00
2017,6,7810,25,1000.00
2017,6,7820,25,1000.00
2017,6,8700,25,1000.00
2017,6,8710,25,400.00
2017,6,8720,25,1000.00
2017,6,8730,25,1000.00
2017,6,8740,25,2000.00
2017,6,8750,25,1000.00
2017,6,8760,25,1000.00
2017,6,8800,25,1000.00
2017,6,8810,25,1000.00
2017,6,8820,25,1000.00
2017,7,006,25,1000.00
2017,7,007,25,1000.00
2017,7,009,25,1000.00
2017,7,013,25,1000.00
2017,7,014,25,1000.00
2017,7,015,25,1000.00
2017,7,017,25,1000.00
2017,7,018,25,1000.00
2017,7,019,25,1000.00
2017,7,020,25,1000.00
2017,7,021,25,1000.00
2017,7,022,25,1000.00
2017,7,023,25,1000.00
2017,7,024,25,1000.00
2017,7,025,25,1000.00
2017,7,026,25,1000.00
2017,7,029,25,1000.00
2017,7,030,25,1000.00
2017,7,031,25,1000.00
2017,7,032,25,1000.00
2017,7,033,25,1000.00
2017,7,034,25,1000.00
2017,7,035,25,1000.00
2017,7,036,25,1000.00
2017,7,039,25,1000.00
2017,7,040,25,5000.00
2017,7,1700,25,2000.00
2017,7,1710,25,300.00
2017,7,1720,25,1000.00
2017,7,1730,25,1000.00
2017,7,1740,25,3000.00
2017,7,1750,25,1000.00
2017,7,1760,25,1000.00
2017,7,1800,25,1000.00
2017,7,1810,25,2000.00
2017,7,1820,25,1000.00
2017,7,4700,25,1000.00
2017,7,4710,25,300.00
2017,7,4720,25,1000.00
2017,7,4730,25,1000.00
2017,7,4740,25,1000.00
2017,7,4750,25,1000.00
2017,7,4760,25,1000.00
2017,7,4800,25,1000.00
2017,7,4810,25,1000.00
2017,7,4820,25,1000.00
2017,7,5700,25,1000.00
2017,7,5710,25,300.00
2017,7,5720,25,1000.00
2017,7,5730,25,400.00
2017,7,5740,25,1000.00
2017,7,5750,25,1000.00
2017,7,5760,25,1000.00
2017,7,5800,25,1000.00
2017,7,5810,25,400.00
2017,7,5820,25,400.00
2017,7,6700,25,1000.00
2017,7,6720,25,1000.00
2017,7,6730,25,400.00
2017,7,6740,25,2000.00
2017,7,6750,25,1000.00
2017,7,6760,25,1000.00
2017,7,6800,25,1000.00
2017,7,6810,25,1000.00
2017,7,6820,25,1000.00
2017,7,7700,25,400.00
2017,7,7710,25,400.00
2017,7,7720,25,1000.00
2017,7,7730,25,1000.00
2017,7,7740,25,2000.00
2017,7,7750,25,1000.00
2017,7,7760,25,1000.00
2017,7,7800,25,1000.00
2017,7,7810,25,1000.00
2017,7,7820,25,400.00
2017,7,8700,25,1000.00
2017,7,8710,25,300.00
2017,7,8720,25,1000.00
2017,7,8730,25,1000.00
2017,7,8740,25,2000.00
2017,7,8750,25,1000.00
2018,1,031,3,2000.00
2016,6,7800,23,2000.00
2016,6,7810,23,2000.00
2016,6,7820,23,1000.00
2016,6,8700,23,2000.00
2016,6,8710,23,1000.00
2016,6,8720,23,3000.00
2016,6,8730,23,2000.00
2016,6,8740,23,6000.00
2016,6,8750,23,2000.00
2016,6,8760,23,2000.00
2016,6,8800,23,2000.00
2016,6,8810,23,1000.00
2016,6,8820,23,2000.00
2016,7,006,23,1000.00
2016,7,007,23,1000.00
2016,7,009,23,2000.00
2016,7,013,23,1000.00
2016,7,014,23,2000.00
2016,7,015,23,2000.00
2016,7,017,23,2000.00
2016,7,018,23,2000.00
2016,7,019,23,2000.00
2016,7,020,23,2000.00
2016,7,021,23,2000.00
2016,7,022,23,2000.00
2016,7,023,23,2000.00
2016,7,024,23,100.00
2016,7,025,23,2000.00
2016,7,026,23,1000.00
2016,7,029,23,2000.00
2016,7,030,23,1000.00
2016,7,031,23,2000.00
2016,7,032,23,2000.00
2016,7,033,23,2000.00
2016,7,034,23,2000.00
2016,7,035,23,1000.00
2016,7,036,23,2000.00
2016,7,039,23,1000.00
2016,7,040,23,5000.00
2016,7,1700,23,7000.00
2016,7,1710,23,1000.00
2016,7,1720,23,2000.00
2016,7,1730,23,3000.00
2016,7,1740,23,9000.00
2016,7,1750,23,2000.00
2016,7,1760,23,4000.00
2016,7,1800,23,4000.00
2016,7,1810,23,7000.00
2016,7,1820,23,4000.00
2016,7,4700,23,2000.00
2016,7,4710,23,400.00
2016,7,4720,23,2000.00
2016,7,4730,23,2000.00
2016,7,4740,23,4000.00
2016,7,4750,23,2000.00
2016,7,4760,23,1000.00
2016,7,4800,23,3000.00
2016,7,4810,23,1000.00
2016,7,4820,23,1000.00
2016,7,5700,23,2000.00
2016,7,5710,23,1000.00
2016,7,5720,23,2000.00
2016,7,5730,23,2000.00
2016,7,5740,23,4000.00
2016,7,5750,23,2000.00
2016,7,5760,23,2000.00
2016,7,5800,23,3000.00
2016,7,5810,23,1000.00
2016,7,5820,23,2000.00
2016,7,6700,23,2000.00
2016,7,6720,23,2000.00
2016,7,6730,23,1000.00
2016,7,6740,23,6000.00
2016,7,6750,23,2000.00
2016,7,6760,23,3000.00
2016,7,6800,23,4000.00
2016,7,6810,23,2000.00
2016,7,6820,23,2000.00
2016,7,7700,23,2000.00
2016,7,7710,23,1000.00
2016,7,7720,23,3000.00
2016,7,7730,23,2000.00
2016,7,7740,23,4000.00
2016,7,7750,23,2000.00
2016,7,7760,23,2000.00
2016,7,7800,23,2000.00
2016,7,7810,23,2000.00
2016,7,7820,23,1000.00
2016,7,8700,23,2000.00
2016,7,8710,23,1000.00
2016,7,8720,23,3000.00
2016,7,8730,23,2000.00
2016,7,8740,23,6000.00
2016,7,8750,23,2000.00
2016,7,8760,23,2000.00
2016,7,8800,23,2000.00
2016,7,8810,23,1000.00
2016,7,8820,23,2000.00
2016,8,006,23,1000.00
2016,8,007,23,1000.00
2016,8,009,23,2000.00
2016,8,013,23,1000.00
2016,8,014,23,2000.00
2016,8,015,23,2000.00
2016,8,017,23,2000.00
2016,8,018,23,2000.00
2016,8,019,23,2000.00
2016,8,020,23,2000.00
2016,8,021,23,2000.00
2016,8,022,23,2000.00
2016,8,023,23,2000.00
2016,8,024,23,1000.00
2016,8,025,23,2000.00
2016,8,026,23,2000.00
2016,8,029,23,2000.00
2016,8,030,23,1000.00
2016,8,031,23,2000.00
2016,8,032,23,2000.00
2016,8,033,23,2000.00
2019,9,033,23,5000.00
2019,9,034,23,7000.00
2019,9,035,23,4000.00
2019,9,036,23,3000.00
2019,9,037,23,4000.00
2019,9,038,23,4000.00
2019,9,039,23,3000.00
2019,9,040,23,30000.00
2019,9,1700,23,8000.00
2019,9,1710,23,1000.00
2019,9,1720,23,3000.00
2019,9,1730,23,3000.00
2019,9,1740,23,11000.00
2019,9,1750,23,3000.00
2019,9,1760,23,4000.00
2019,9,1800,23,4000.00
2019,9,1810,23,7000.00
2019,9,1820,23,5000.00
2019,9,4700,23,2000.00
2019,9,4710,23,1000.00
2019,9,4720,23,3000.00
2019,9,4730,23,2000.00
2019,9,4740,23,8000.00
2019,9,4750,23,4000.00
2019,9,4760,23,3000.00
2019,9,4800,23,4000.00
2019,9,4810,23,4000.00
2019,9,4820,23,3000.00
2019,9,5700,23,2000.00
2019,9,5710,23,1000.00
2019,9,5720,23,4000.00
2019,9,5730,23,2000.00
2019,9,5740,23,7000.00
2019,9,5750,23,3000.00
2019,9,5760,23,3000.00
2019,9,5800,23,4000.00
2019,9,5810,23,2000.00
2019,9,5820,23,3000.00
2019,9,6700,23,3000.00
2019,9,6710,23,1000.00
2019,9,6720,23,3000.00
2019,9,6730,23,3000.00
2019,9,6740,23,10000.00
2019,9,6750,23,3000.00
2019,9,6760,23,4000.00
2019,9,6800,23,4000.00
2019,9,6810,23,3000.00
2019,9,6820,23,3000.00
2019,9,7700,23,2000.00
2019,9,7710,23,1000.00
2019,9,7720,23,3000.00
2019,9,7730,23,3000.00
2019,9,7740,23,7000.00
2019,9,7750,23,3000.00
2019,9,7760,23,3000.00
2019,9,7800,23,2000.00
2019,9,7810,23,3000.00
2019,9,7820,23,2000.00
2019,9,8700,23,3000.00
2019,9,8710,23,2000.00
2019,9,8720,23,4000.00
2019,9,8730,23,3000.00
2019,9,8740,23,12000.00
2019,9,8750,23,4000.00
2019,9,8760,23,4000.00
2019,9,8800,23,2000.00
2019,9,8810,23,3000.00
2019,9,8820,23,4000.00
2019,10,006,23,3000.00
2019,10,007,23,4000.00
2019,10,009,23,5000.00
2019,10,013,23,3000.00
2019,10,014,23,4000.00
2019,10,015,23,4000.00
2019,10,017,23,4000.00
2019,10,018,23,4000.00
2019,10,019,23,5000.00
2019,10,020,23,5000.00
2019,10,021,23,5000.00
2019,10,022,23,3000.00
2019,10,023,23,3000.00
2019,10,024,23,5000.00
2019,10,025,23,4000.00
2019,10,026,23,4000.00
2019,10,028,23,4000.00
2019,10,029,23,4000.00
2019,10,030,23,3000.00
2019,10,031,23,5000.00
2019,10,032,23,5000.00
2019,10,033,23,5000.00
2019,10,034,23,6000.00
2019,10,035,23,4000.00
2019,10,036,23,3000.00
2019,10,037,23,4000.00
2019,10,038,23,3000.00
2019,10,039,23,3000.00
2019,10,040,23,30000.00
2019,10,1700,23,8000.00
2019,10,1710,23,1000.00
2019,10,1720,23,3000.00
2019,10,1730,23,3000.00
2019,10,1740,23,11000.00
2019,10,1750,23,3000.00
2019,10,1760,23,4000.00
2019,10,1800,23,4000.00
2019,10,1810,23,8000.00
2019,10,1820,23,5000.00
2019,10,4700,23,2000.00
2019,10,4710,23,1000.00
2019,10,4720,23,3000.00
2019,10,4730,23,2000.00
2019,10,4740,23,8000.00
2019,10,4750,23,3000.00
2019,10,4760,23,3000.00
2019,10,4800,23,4000.00
2019,10,4810,23,4000.00
2019,10,4820,23,3000.00
2019,10,5700,23,2000.00
2019,10,5710,23,2000.00
2019,10,5720,23,3000.00
2019,10,5730,23,2000.00
2019,10,5740,23,8000.00
2019,10,5750,23,3000.00
2019,10,5760,23,3000.00
2019,10,5800,23,3000.00
2019,10,5810,23,2000.00
2019,10,5820,23,3000.00
2019,10,6700,23,3000.00
2019,10,6710,23,1000.00
2019,10,6720,23,3000.00
2019,10,6730,23,3000.00
2019,10,6740,23,10000.00
2019,10,6750,23,3000.00
2019,10,4740,32,50000.00
2019,10,4750,32,30000.00
2019,10,4760,32,30000.00
2019,10,4800,32,30000.00
2019,10,4810,32,13000.00
2019,10,4820,32,12000.00
2019,10,5700,32,20000.00
2019,10,5710,32,9000.00
2019,10,5720,32,20000.00
2019,10,5730,32,20000.00
2019,10,5740,32,50000.00
2019,10,5750,32,20000.00
2019,10,5760,32,20000.00
2019,10,5800,32,30000.00
2019,10,5810,32,7000.00
2019,10,5820,32,12000.00
2019,10,6700,32,20000.00
2019,10,6710,32,6000.00
2019,10,6720,32,20000.00
2019,10,6730,32,20000.00
2019,10,6740,32,70000.00
2019,10,6750,32,20000.00
2019,10,6760,32,30000.00
2019,10,6800,32,40000.00
2019,10,6810,32,6000.00
2019,10,6820,32,11000.00
2019,10,7700,32,20000.00
2019,10,7710,32,12000.00
2019,10,7720,32,20000.00
2019,10,7730,32,20000.00
2019,10,7740,32,60000.00
2019,10,7750,32,20000.00
2019,10,7760,32,30000.00
2019,10,7800,32,15000.00
2019,10,7810,32,7000.00
2019,10,7820,32,8000.00
2019,10,8700,32,20000.00
2019,10,8710,32,5000.00
2019,10,8720,32,20000.00
2019,10,8730,32,20000.00
2019,10,8740,32,70000.00
2019,10,8750,32,30000.00
2019,10,8760,32,30000.00
2019,10,8800,32,20000.00
2019,10,8810,32,8000.00
2019,10,8820,32,8000.00
2019,11,006,32,20000.00
2019,11,007,32,14000.00
2019,11,009,32,20000.00
2019,11,013,32,20000.00
2019,11,014,32,20000.00
2019,11,015,32,30000.00
2019,11,017,32,20000.00
2019,11,018,32,20000.00
2019,11,019,32,20000.00
2019,11,020,32,20000.00
2019,11,021,32,20000.00
2019,11,022,32,20000.00
2019,11,023,32,20000.00
2019,11,024,32,20000.00
2019,11,025,32,20000.00
2019,11,026,32,20000.00
2019,11,028,32,20000.00
2019,11,029,32,20000.00
2019,11,030,32,20000.00
2019,11,031,32,20000.00
2019,11,032,32,30000.00
2019,11,033,32,20000.00
2019,11,034,32,30000.00
2019,11,035,32,20000.00
2019,11,036,32,20000.00
2019,11,037,32,20000.00
2019,11,038,32,20000.00
2019,11,039,32,13000.00
2019,11,040,32,110000.00
2019,11,1700,32,60000.00
2019,11,1710,32,7000.00
2019,11,1720,32,20000.00
2019,11,1730,32,20000.00
2019,11,1740,32,80000.00
2019,11,1750,32,20000.00
2019,11,1760,32,30000.00
2019,11,1800,32,40000.00
2019,11,1810,32,20000.00
2019,11,1820,32,20000.00
2019,11,4700,32,20000.00
2019,11,4710,32,6000.00
2019,11,4720,32,20000.00
2019,11,4730,32,20000.00
2019,11,4740,32,40000.00
2019,11,4750,32,20000.00
2019,11,4760,32,20000.00
2019,11,4800,32,30000.00
2019,11,4810,32,13000.00
2019,11,4820,32,13000.00
2019,11,5700,32,20000.00
2019,11,5710,32,7000.00
2019,11,5720,32,20000.00
2019,11,5730,32,20000.00
2019,11,5740,32,50000.00
2019,11,5750,32,20000.00
2019,11,5760,32,30000.00
2019,11,5800,32,30000.00
2019,11,5810,32,8000.00
2019,11,5820,32,13000.00
2019,11,6700,32,20000.00
2019,11,6710,32,7000.00
2019,11,6720,32,20000.00
2019,11,6730,32,13000.00
2019,11,6740,32,70000.00
2019,11,6750,32,20000.00
2019,11,6760,32,30000.00
2019,11,6800,32,40000.00
2019,11,6810,32,8000.00
2019,11,6820,32,13000.00
2019,11,7700,32,20000.00
2019,11,7710,32,11000.00
2019,11,7720,32,20000.00
2019,11,7730,32,20000.00
2019,11,7740,32,60000.00
2019,11,7750,32,20000.00
2019,11,7760,32,30000.00
2019,11,7800,32,20000.00
2019,11,7810,32,10000.00
2019,11,7820,32,8000.00
2019,11,8700,32,20000.00
2019,11,8710,32,6000.00
2019,11,8720,32,20000.00
2019,11,8730,32,20000.00
2019,11,8740,32,80000.00
2019,11,8750,32,30000.00
2019,11,8760,32,30000.00
2017,10,7810,3,300.00
2017,10,7820,3,5000.00
2017,10,8710,3,1000.00
2017,10,8720,3,4000.00
2017,10,8730,3,1000.00
2017,10,8740,3,7000.00
2017,10,8760,3,1000.00
2017,10,8800,3,6000.00
2017,10,8810,3,1000.00
2017,10,8820,3,1000.00
2017,11,006,3,1000.00
2017,11,007,3,2000.00
2017,11,009,3,2000.00
2017,11,013,3,1000.00
2017,11,014,3,3000.00
2017,11,015,3,3000.00
2017,11,017,3,500.00
2017,11,018,3,1000.00
2017,11,019,3,1000.00
2017,11,021,3,1000.00
2017,11,022,3,1000.00
2017,11,023,3,1000.00
2017,11,024,3,400.00
2017,11,025,3,3000.00
2017,11,026,3,1000.00
2017,11,029,3,3000.00
2017,11,032,3,2000.00
2017,11,034,3,1000.00
2017,11,035,3,2000.00
2017,11,036,3,3000.00
2017,11,039,3,1000.00
2017,11,040,3,7000.00
2017,11,1700,3,2000.00
2017,11,1710,3,200.00
2017,11,1720,3,2000.00
2017,11,1740,3,12000.00
2017,11,1750,3,1000.00
2017,11,1760,3,1000.00
2017,11,1800,3,6000.00
2017,11,1810,3,5000.00
2017,11,1820,3,1000.00
2017,11,4720,3,5000.00
2017,11,4730,3,2000.00
2017,11,4740,3,4000.00
2017,11,4750,3,1000.00
2017,11,4760,3,500.00
2017,11,4800,3,3000.00
2017,11,4810,3,1000.00
2017,11,4820,3,4000.00
2017,11,5710,3,200.00
2017,11,5720,3,4000.00
2017,11,5740,3,5000.00
2017,11,5750,3,3000.00
2017,11,5760,3,1000.00
2017,11,5800,3,1000.00
2017,11,5810,3,1000.00
2017,11,5820,3,4000.00
2017,11,6720,3,2000.00
2017,11,6740,3,10000.00
2017,11,6760,3,3000.00
2017,11,6800,3,1000.00
2017,11,6810,3,4000.00
2017,11,7710,3,300.00
2017,11,7730,3,200.00
2017,11,7740,3,2000.00
2017,11,7760,3,3000.00
2017,11,7810,3,400.00
2017,11,7820,3,1000.00
2017,11,8710,3,1000.00
2017,11,8720,3,2000.00
2017,11,8730,3,1000.00
2017,11,8740,3,2000.00
2017,11,8750,3,2000.00
2017,11,8810,3,1000.00
2017,11,8820,3,2000.00
2017,12,006,3,1000.00
2017,12,007,3,3000.00
2017,12,009,3,2000.00
2017,12,013,3,1000.00
2017,12,014,3,2000.00
2017,12,015,3,2000.00
2017,12,017,3,1000.00
2017,12,018,3,2000.00
2017,12,019,3,300.00
2017,12,020,3,1000.00
2017,12,021,3,1000.00
2017,12,022,3,1000.00
2017,12,023,3,2000.00
2017,12,024,3,400.00
2017,12,025,3,1000.00
2017,12,026,3,1000.00
2017,12,029,3,1000.00
2017,12,030,3,1000.00
2017,12,031,3,400.00
2017,12,033,3,1000.00
2017,12,034,3,2000.00
2017,12,036,3,2000.00
2017,12,039,3,1000.00
2017,12,040,3,6000.00
2017,12,1700,3,8000.00
2017,12,1710,3,1000.00
2017,12,1720,3,400.00
2017,12,1730,3,1000.00
2017,12,1740,3,3000.00
2017,12,1750,3,1000.00
2017,12,1760,3,2000.00
2017,12,1800,3,1000.00
2017,12,1810,3,4000.00
2017,12,1820,3,3000.00
2017,12,4700,3,1000.00
2017,12,4720,3,1000.00
2017,12,4740,3,3000.00
2017,12,4750,3,400.00
2017,12,4760,3,200.00
2017,12,4810,3,300.00
2017,12,4820,3,1000.00
2017,12,5710,3,1000.00
2017,12,5720,3,1000.00
2017,12,5730,3,200.00
2017,12,5740,3,1000.00
2017,12,5750,3,500.00
2017,12,5760,3,400.00
2017,12,5800,3,1000.00
2017,12,6700,3,2000.00
2017,12,6720,3,3000.00
2017,12,6740,3,5000.00
2017,12,6750,3,500.00
2017,12,6760,3,1000.00
2017,12,6810,3,1000.00
2017,12,6820,3,2000.00
2017,12,7700,3,3000.00
2017,12,7710,3,1000.00
2017,12,7720,3,2000.00
2017,12,7730,3,2000.00
2017,12,7740,3,2000.00
2017,12,7750,3,3000.00
2017,12,7760,3,3000.00
2017,12,7800,3,1000.00
2017,12,7810,3,3000.00
2017,12,7820,3,1000.00
2017,12,8700,3,6000.00
2017,12,8710,3,1000.00
2017,12,8720,3,2000.00
2017,12,8740,3,2000.00
2017,12,8750,3,4000.00
2017,12,8760,3,1000.00
2017,12,8800,3,1000.00
2017,12,8810,3,1000.00
2017,12,8820,3,2000.00
2018,1,006,3,2000.00
2018,1,007,3,400.00
2018,1,013,3,1000.00
2018,1,014,3,200.00
2018,1,015,3,1000.00
2018,1,017,3,3000.00
2018,1,018,3,1000.00
2018,1,019,3,2000.00
2018,1,020,3,400.00
2018,1,021,3,400.00
2018,1,022,3,2000.00
2018,1,023,3,1000.00
2018,1,024,3,1000.00
2018,1,026,3,1000.00
2018,1,029,3,2000.00
2019,9,018,25,1000.00
2019,9,019,25,1000.00
2019,9,020,25,1000.00
2019,9,021,25,1000.00
2019,9,022,25,1000.00
2019,9,023,25,1000.00
2019,9,024,25,1000.00
2019,9,025,25,1000.00
2019,9,026,25,1000.00
2019,9,028,25,1000.00
2019,9,029,25,1000.00
2019,9,030,25,1000.00
2019,9,031,25,1000.00
2019,9,032,25,2000.00
2019,9,033,25,1000.00
2019,9,034,25,2000.00
2019,9,035,25,1000.00
2019,9,036,25,1000.00
2019,9,037,25,1000.00
2019,9,038,25,1000.00
2019,9,039,25,1000.00
2019,9,040,25,7000.00
2019,9,1700,25,2000.00
2019,9,1710,25,400.00
2019,9,1720,25,1000.00
2019,9,1730,25,1000.00
2019,9,1740,25,3000.00
2019,9,1750,25,1000.00
2019,9,1760,25,1000.00
2019,9,1800,25,1000.00
2019,9,1810,25,2000.00
2019,9,1820,25,1000.00
2019,9,4700,25,1000.00
2019,9,4710,25,300.00
2019,9,4720,25,1000.00
2019,9,4730,25,1000.00
2019,9,4740,25,2000.00
2019,9,4750,25,1000.00
2019,9,4760,25,1000.00
2019,9,4800,25,1000.00
2019,9,4810,25,1000.00
2019,9,4820,25,1000.00
2019,9,5700,25,1000.00
2019,9,5710,25,400.00
2019,9,5720,25,1000.00
2019,9,5730,25,1000.00
2019,9,5740,25,2000.00
2019,9,5750,25,1000.00
2019,9,5760,25,1000.00
2019,9,5800,25,1000.00
2019,9,5810,25,1000.00
2019,9,5820,25,1000.00
2019,9,6700,25,1000.00
2019,9,6710,25,400.00
2019,9,6720,25,1000.00
2019,9,6730,25,1000.00
2019,9,6740,25,3000.00
2019,9,6750,25,1000.00
2019,9,6760,25,1000.00
2019,9,6800,25,1000.00
2019,9,6810,25,1000.00
2019,9,6820,25,1000.00
2019,9,7700,25,1000.00
2019,9,7710,25,400.00
2019,9,7720,25,1000.00
2019,9,7730,25,1000.00
2019,9,7740,25,2000.00
2019,9,7750,25,1000.00
2019,9,7760,25,1000.00
2019,9,7800,25,1000.00
2019,9,7810,25,1000.00
2019,9,7820,25,1000.00
2019,9,8700,25,1000.00
2019,9,8710,25,400.00
2019,9,8720,25,1000.00
2019,9,8730,25,1000.00
2019,9,8740,25,3000.00
2019,9,8750,25,1000.00
2019,9,8760,25,1000.00
2019,9,8800,25,1000.00
2019,9,8810,25,1000.00
2019,9,8820,25,1000.00
2019,10,006,25,1000.00
2019,10,007,25,1000.00
2019,10,009,25,1000.00
2019,10,013,25,1000.00
2019,10,014,25,1000.00
2019,10,015,25,1000.00
2019,10,017,25,1000.00
2019,10,018,25,1000.00
2019,10,019,25,1000.00
2019,10,020,25,1000.00
2019,10,021,25,1000.00
2019,10,022,25,1000.00
2019,10,023,25,1000.00
2019,10,024,25,1000.00
2019,10,025,25,1000.00
2019,10,026,25,1000.00
2019,10,028,25,1000.00
2019,10,029,25,1000.00
2019,10,030,25,1000.00
2019,10,031,25,1000.00
2019,10,032,25,1000.00
2019,10,033,25,1000.00
2019,10,034,25,2000.00
2019,10,035,25,1000.00
2019,10,036,25,1000.00
2019,10,037,25,1000.00
2019,10,038,25,1000.00
2019,10,039,25,1000.00
2019,10,040,25,8000.00
2019,10,1700,25,2000.00
2019,10,1710,25,400.00
2019,10,1720,25,1000.00
2019,10,1730,25,1000.00
2019,10,1740,25,3000.00
2019,10,1750,25,1000.00
2019,10,1760,25,1000.00
2019,10,1800,25,1000.00
2019,10,1810,25,2000.00
2019,10,1820,25,1000.00
2019,10,4700,25,1000.00
2019,10,4710,25,300.00
2019,10,4720,25,1000.00
2019,10,4730,25,1000.00
2019,10,4740,25,2000.00
2019,10,4750,25,1000.00
2019,10,4760,25,1000.00
2019,10,4800,25,1000.00
2019,10,4810,25,1000.00
2019,10,4820,25,1000.00
2019,10,5700,25,1000.00
2019,10,5710,25,400.00
2019,10,5720,25,1000.00
2019,10,5730,25,1000.00
2019,10,5740,25,2000.00
2019,10,5750,25,1000.00
2019,10,5760,25,1000.00
2019,10,5800,25,1000.00
2019,10,5810,25,1000.00
2019,10,5820,25,1000.00
2019,10,6700,25,1000.00
2019,10,6710,25,400.00
2019,10,6720,25,1000.00
2019,10,6730,25,1000.00
2019,10,6740,25,3000.00
2019,10,6750,25,1000.00
2019,10,6760,25,1000.00
2019,10,6800,25,1000.00
2019,10,6810,25,1000.00
2019,10,6820,25,1000.00
2019,10,7700,25,1000.00
2019,10,7710,25,400.00
2019,10,7720,25,1000.00
2019,10,7730,25,1000.00
2019,10,7740,25,2000.00
2019,10,7750,25,1000.00
2019,10,7760,25,1000.00
2019,10,7800,25,1000.00
2019,10,7810,25,1000.00
2019,10,7820,25,1000.00
2019,10,8700,25,1000.00
2019,10,8710,25,500.00
2019,10,8720,25,1000.00
2019,10,8730,25,1000.00
2019,10,8740,25,3000.00
2019,10,8750,25,1000.00
2019,10,8760,25,1000.00
2019,10,8800,25,1000.00
2019,10,8810,25,1000.00
2019,10,8820,25,1000.00
2019,11,006,25,1000.00
2019,11,007,25,1000.00
2019,11,009,25,1000.00
2019,11,013,25,1000.00
2019,11,014,25,1000.00
2019,11,015,25,1000.00
